dgp,scenario,frequency,observations,assets,weighting,model,repetitions,raw_false_positive_rate,raw_wilson_ci_lower,raw_wilson_ci_upper,bh_false_positive_rate,bh_wilson_ci_lower,bh_wilson_ci_upper,fpr_classification
heteroskedastic_factor,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,scsad,300,0.98,0.9570603791821394,0.9908023684422963,0.9766666666666667,0.9526280277317246,0.9886523397008747,materially_inflated
heteroskedastic_factor,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,intercept_restored,300,0.08,0.054346855395144764,0.11627324043347391,,,,diagnostic_only
heteroskedastic_factor,n50_daily_equal,daily,1826,50,equal,standard_csad,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,0.06666666666666667,0.043567515545158274,0.10072305951611496,within_preregistered_tolerance
heteroskedastic_factor,n50_daily_equal,daily,1826,50,equal,no_intercept_csad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n50_daily_equal,daily,1826,50,equal,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n50_daily_equal,daily,1826,50,equal,intercept_restored,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,,,,diagnostic_only
heteroskedastic_factor,n50_weekly_equal,weekly,261,50,equal,standard_csad,300,0.06333333333333334,0.040916882383915276,0.09679131248552161,0.06333333333333334,0.040916882383915276,0.09679131248552161,within_preregistered_tolerance
heteroskedastic_factor,n50_weekly_equal,weekly,261,50,equal,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n50_weekly_equal,weekly,261,50,equal,scsad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
heteroskedastic_factor,n50_weekly_equal,weekly,261,50,equal,intercept_restored,300,0.06333333333333334,0.040916882383915276,0.09679131248552161,,,,diagnostic_only
heteroskedastic_factor,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,standard_csad,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,0.07333333333333333,0.04892399383922859,0.10853134160571733,within_preregistered_tolerance
heteroskedastic_factor,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,intercept_restored,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,,,,diagnostic_only
heteroskedastic_factor,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,standard_csad,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,0.07333333333333333,0.04892399383922859,0.10853134160571733,within_preregistered_tolerance
heteroskedastic_factor,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,scsad,300,1.0,0.9873570287754538,0.9999999999999998,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,intercept_restored,300,0.08333333333333333,0.057080874056394275,0.12012160196406074,,,,diagnostic_only
heteroskedastic_factor,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,standard_csad,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,0.07333333333333333,0.04892399383922859,0.10853134160571733,within_preregistered_tolerance
heteroskedastic_factor,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,no_intercept_csad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
heteroskedastic_factor,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,scsad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
heteroskedastic_factor,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,intercept_restored,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,,,,diagnostic_only
heteroskedastic_factor,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,standard_csad,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,0.07666666666666666,0.051627611786607464,0.1124101038501748,inflated
heteroskedastic_factor,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,no_intercept_csad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,scsad,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.9833333333333333,0.9615846051669054,0.9928605226493666,materially_inflated
heteroskedastic_factor,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,intercept_restored,300,0.08333333333333333,0.057080874056394275,0.12012160196406074,,,,diagnostic_only
heteroskedastic_factor,n62_daily_lagged,daily,2291,62,lagged_evolving_size,standard_csad,300,0.08666666666666667,0.05982889751804311,0.12395595869424827,0.08666666666666667,0.05982889751804311,0.12395595869424827,inflated
heteroskedastic_factor,n62_daily_lagged,daily,2291,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_daily_lagged,daily,2291,62,lagged_evolving_size,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n62_daily_lagged,daily,2291,62,lagged_evolving_size,intercept_restored,300,0.08666666666666667,0.05982889751804311,0.12395595869424827,,,,diagnostic_only
heteroskedastic_factor,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,standard_csad,300,0.08666666666666667,0.05982889751804311,0.12395595869424827,0.08666666666666667,0.05982889751804311,0.12395595869424827,inflated
heteroskedastic_factor,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
heteroskedastic_factor,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,intercept_restored,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,,,,diagnostic_only
heteroskedastic_factor,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,standard_csad,300,0.08666666666666667,0.05982889751804311,0.12395595869424827,0.08666666666666667,0.05982889751804311,0.12395595869424827,inflated
heteroskedastic_factor,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,intercept_restored,300,0.08,0.054346855395144764,0.11627324043347391,,,,diagnostic_only
heteroskedastic_factor,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,standard_csad,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,0.03333333333333333,0.01820494733885481,0.06026182580405482,within_preregistered_tolerance
heteroskedastic_factor,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,scsad,300,0.9733333333333334,0.9482710570494102,0.9864269301913529,0.97,0.9439774608583589,0.9841381461905676,materially_inflated
heteroskedastic_factor,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,intercept_restored,300,0.03,0.01586185380943231,0.05602253914164096,,,,diagnostic_only
heteroskedastic_factor,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,standard_csad,300,0.06333333333333334,0.040916882383915276,0.09679131248552161,0.06333333333333334,0.040916882383915276,0.09679131248552161,within_preregistered_tolerance
heteroskedastic_factor,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,intercept_restored,300,0.06,0.038286369524692054,0.09283944515290843,,,,diagnostic_only
heteroskedastic_factor,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,standard_csad,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,0.03666666666666667,0.02059530516285303,0.06445384817189295,within_preregistered_tolerance
heteroskedastic_factor,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
heteroskedastic_factor,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,scsad,300,0.98,0.9570603791821394,0.9908023684422963,0.9766666666666667,0.9526280277317246,0.9886523397008747,materially_inflated
heteroskedastic_factor,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,intercept_restored,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,,,,diagnostic_only
fat_tail_correlated,n14_daily_equal,daily,1826,14,equal,standard_csad,300,0.01,0.003406618437715286,0.02898349336233983,0.01,0.003406618437715286,0.02898349336233983,within_preregistered_tolerance
fat_tail_correlated,n14_daily_equal,daily,1826,14,equal,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n14_daily_equal,daily,1826,14,equal,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n14_daily_equal,daily,1826,14,equal,intercept_restored,300,0.006666666666666667,0.0018301483579117855,0.023977583250306973,,,,diagnostic_only
fat_tail_correlated,n14_weekly_equal,weekly,261,14,equal,standard_csad,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.023333333333333334,0.011347660299125234,0.04737197226827532,within_preregistered_tolerance
fat_tail_correlated,n14_weekly_equal,weekly,261,14,equal,no_intercept_csad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
fat_tail_correlated,n14_weekly_equal,weekly,261,14,equal,scsad,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.98,0.9570603791821394,0.9908023684422963,materially_inflated
fat_tail_correlated,n14_weekly_equal,weekly,261,14,equal,intercept_restored,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,,,,diagnostic_only
fat_tail_correlated,n14_daily_lagged,daily,1826,14,lagged_lognormal_liquidity,standard_csad,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.016666666666666666,0.00713947735063333,0.0384153948330945,within_preregistered_tolerance
fat_tail_correlated,n14_daily_lagged,daily,1826,14,lagged_lognormal_liquidity,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n14_daily_lagged,daily,1826,14,lagged_lognormal_liquidity,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n14_daily_lagged,daily,1826,14,lagged_lognormal_liquidity,intercept_restored,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,,,,diagnostic_only
fat_tail_correlated,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,standard_csad,300,0.02666666666666667,0.01357306980864708,0.05172894295058982,0.02666666666666667,0.01357306980864708,0.05172894295058982,within_preregistered_tolerance
fat_tail_correlated,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,no_intercept_csad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
fat_tail_correlated,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,scsad,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.9866666666666667,0.9662244697474675,0.9948030382606411,materially_inflated
fat_tail_correlated,n14_weekly_lagged,weekly,261,14,lagged_lognormal_liquidity,intercept_restored,300,0.04,0.023027321487942308,0.06860421203864003,,,,diagnostic_only
fat_tail_correlated,n50_daily_equal,daily,1826,50,equal,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n50_daily_equal,daily,1826,50,equal,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n50_daily_equal,daily,1826,50,equal,scsad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
fat_tail_correlated,n50_daily_equal,daily,1826,50,equal,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n50_weekly_equal,weekly,261,50,equal,standard_csad,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.016666666666666666,0.00713947735063333,0.0384153948330945,within_preregistered_tolerance
fat_tail_correlated,n50_weekly_equal,weekly,261,50,equal,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n50_weekly_equal,weekly,261,50,equal,scsad,300,0.99,0.9710165066376601,0.9965933815622847,0.99,0.9710165066376601,0.9965933815622847,materially_inflated
fat_tail_correlated,n50_weekly_equal,weekly,261,50,equal,intercept_restored,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,,,,diagnostic_only
fat_tail_correlated,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,scsad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
fat_tail_correlated,n50_daily_lagged,daily,1826,50,lagged_lognormal_liquidity,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,standard_csad,300,0.01,0.003406618437715286,0.02898349336233983,0.01,0.003406618437715286,0.02898349336233983,within_preregistered_tolerance
fat_tail_correlated,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,scsad,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.98,0.9570603791821394,0.9908023684422963,materially_inflated
fat_tail_correlated,n50_weekly_lagged,weekly,261,50,lagged_lognormal_liquidity,intercept_restored,300,0.01,0.003406618437715286,0.02898349336233983,,,,diagnostic_only
fat_tail_correlated,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,scsad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_daily_current,daily,2291,62,contemporaneous_evolving_size,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,standard_csad,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,within_preregistered_tolerance
fat_tail_correlated,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
fat_tail_correlated,n62_weekly_current,weekly,328,62,contemporaneous_evolving_size,intercept_restored,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,,,,diagnostic_only
fat_tail_correlated,n62_daily_lagged,daily,2291,62,lagged_evolving_size,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n62_daily_lagged,daily,2291,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_daily_lagged,daily,2291,62,lagged_evolving_size,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
fat_tail_correlated,n62_daily_lagged,daily,2291,62,lagged_evolving_size,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,standard_csad,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,within_preregistered_tolerance
fat_tail_correlated,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,scsad,300,0.99,0.9710165066376601,0.9965933815622847,0.99,0.9710165066376601,0.9965933815622847,materially_inflated
fat_tail_correlated,n62_weekly_lagged,weekly,328,62,lagged_evolving_size,intercept_restored,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,,,,diagnostic_only
fat_tail_correlated,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,scsad,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9933333333333333,0.9760224167496929,0.998169851642088,materially_inflated
fat_tail_correlated,n62_holdout_daily_current,daily,830,62,contemporaneous_evolving_size,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,standard_csad,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,within_preregistered_tolerance
fat_tail_correlated,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,scsad,300,0.98,0.9570603791821394,0.9908023684422963,0.9766666666666667,0.9526280277317246,0.9886523397008747,materially_inflated
fat_tail_correlated,n62_holdout_weekly_current,weekly,118,62,contemporaneous_evolving_size,intercept_restored,300,0.006666666666666667,0.0018301483579117855,0.023977583250306973,,,,diagnostic_only
fat_tail_correlated,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,standard_csad,300,0.0,8.673617379884035e-19,0.012642971224546034,0.0,8.673617379884035e-19,0.012642971224546034,within_preregistered_tolerance
fat_tail_correlated,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,scsad,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9966666666666667,0.9813633063054688,0.9994113422781488,materially_inflated
fat_tail_correlated,n62_holdout_daily_lagged,daily,830,62,lagged_evolving_size,intercept_restored,300,0.0,8.673617379884035e-19,0.012642971224546034,,,,diagnostic_only
fat_tail_correlated,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,standard_csad,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,0.016666666666666666,0.00713947735063333,0.0384153948330945,within_preregistered_tolerance
fat_tail_correlated,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,no_intercept_csad,300,1.0,0.9873570287754538,0.9999999999999998,1.0,0.9873570287754538,0.9999999999999998,materially_inflated
fat_tail_correlated,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,scsad,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.9833333333333333,0.9615846051669054,0.9928605226493666,materially_inflated
fat_tail_correlated,n62_holdout_weekly_lagged,weekly,118,62,lagged_evolving_size,intercept_restored,300,0.02,0.009197631557703617,0.042939620817860576,,,,diagnostic_only
