dataset_id,provider,sample,universe_type,weighting_class,frequency,model,dgp,scenario,empirical_standardized_coefficient,empirical_hac_p_value,null_repetitions,null_mean,null_std,null_ci_lower,null_median,null_ci_upper,empirical_percentile_in_null,negative_tail_monte_carlo_p,negative_tail_q_value_bh_fdr,more_negative_than_null_bh
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,scsad,fat_tail_correlated,n14_weekly_lagged,-0.2362892203314821,0.0015965805218749944,300,-0.4778567658129598,0.09017859757696192,-0.6287221619869614,-0.47822601443092017,-0.30341662672887754,0.9833333333333333,0.9833887043189369,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,scsad,heteroskedastic_factor,n14_weekly_lagged,-0.2362892203314821,0.0015965805218749944,300,-0.3686195894981053,0.0781599389259884,-0.5158570488734076,-0.36998026006068985,-0.20360498323308499,0.96,0.9601328903654485,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,scsad,independent_gaussian,n14_weekly_lagged,-0.2362892203314821,0.0015965805218749944,300,-0.5143847428255164,0.06824972866076197,-0.6356586532572359,-0.5168178825358682,-0.3724044044044151,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,standard_csad,common_factor,n14_daily_equal,-0.07100460063991297,0.028950432093369612,300,0.06194088126179312,0.06918499714031319,-0.05962114831730013,0.0629266925739834,0.1942836673847451,0.013333333333333334,0.016611295681063124,0.21262458471760795,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,standard_csad,fat_tail_correlated,n14_daily_equal,-0.07100460063991297,0.028950432093369612,300,0.06274960824448367,0.06005930928913165,-0.047532047115302,0.06565714341066747,0.18282013272157643,0.016666666666666666,0.019933554817275746,0.21262458471760795,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,standard_csad,heteroskedastic_factor,n14_daily_equal,-0.07100460063991297,0.028950432093369612,300,0.0043389092336813114,0.08636316515520276,-0.15562354531683548,0.0042274467005284635,0.17374234347187387,0.18666666666666668,0.1893687707641196,0.5681063122923588,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,standard_csad,independent_gaussian,n14_daily_equal,-0.07100460063991297,0.028950432093369612,300,0.058284027185795395,0.0700999249646374,-0.06524416447306995,0.05229762567742923,0.2064810430695985,0.023333333333333334,0.026578073089700997,0.21262458471760795,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,no_intercept_csad,common_factor,n14_daily_equal,-0.5926891925381138,0.00012522554007909586,300,-3.872779337921073,0.16934771457670814,-4.155738596503518,-3.889389475887861,-3.537485662925658,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,no_intercept_csad,fat_tail_correlated,n14_daily_equal,-0.5926891925381138,0.00012522554007909586,300,-2.2638251834352463,0.37309863103075697,-2.881134654485703,-2.2872640595005462,-1.496178969540482,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,no_intercept_csad,heteroskedastic_factor,n14_daily_equal,-0.5926891925381138,0.00012522554007909586,300,-0.8711088346438749,0.1707256645203864,-1.1870682475307122,-0.8737926637521694,-0.5214295407011748,0.9366666666666666,0.9368770764119602,1.0,False
