dataset_id,frequency,period,market_return,lagged_realized_volatility,historical_low_threshold,historical_high_threshold,volatility_regime
binance_fixed14_equal,daily,2022-06-11 00:00:00+00:00,-0.07268373650430139,0.04883307039689339,0.03984025388885299,0.04902871906015567,mid
binance_fixed14_equal,daily,2022-06-12 00:00:00+00:00,-0.08227141581423027,0.04949744195540016,0.03986372606622363,0.04896192430414149,high
binance_fixed14_equal,daily,2022-06-13 00:00:00+00:00,-0.10217966344801842,0.049201795038836475,0.039887198243594275,0.04921963210494763,mid
binance_fixed14_equal,daily,2022-06-14 00:00:00+00:00,0.012044353520675297,0.05148768709933062,0.039893218076839224,0.049213686415125114,high
binance_fixed14_equal,daily,2022-06-15 00:00:00+00:00,0.09654188540138608,0.04948020803540864,0.03989923790937211,0.0492697050443601,high
binance_fixed14_equal,daily,2022-06-16 00:00:00+00:00,-0.12826709016231133,0.05219764942000093,0.039905257741905,0.049369850922623894,high
binance_fixed14_equal,daily,2022-06-17 00:00:00+00:00,0.021417774080659962,0.055596912131309385,0.039919539475524096,0.04944342233215866,high
binance_fixed14_equal,daily,2022-06-18 00:00:00+00:00,-0.05038256726304757,0.05351503233333625,0.03993382120948275,0.04948595267564307,high
binance_fixed14_equal,daily,2022-06-19 00:00:00+00:00,0.08523794731106908,0.05264525453520544,0.03994810294344141,0.04949744195568566,high
binance_fixed14_equal,daily,2022-06-20 00:00:00+00:00,0.014309672240087517,0.055566120300752905,0.039959820317458185,0.04951123410758884,high
binance_fixed14_equal,daily,2022-06-21 00:00:00+00:00,0.016308434920893903,0.055420167987359915,0.039971537691368804,0.04953458519302778,high
binance_fixed14_equal,daily,2022-06-22 00:00:00+00:00,-0.04097077592838682,0.05511174413902259,0.039983255065279416,0.04956749521159714,high
binance_fixed14_equal,daily,2022-06-23 00:00:00+00:00,0.06944949379201039,0.055100900516409396,0.040003753174349024,0.049619062154982053,high
binance_fixed14_equal,daily,2022-06-24 00:00:00+00:00,0.053848523112607065,0.05683162151263163,0.04002425128378479,0.04975277714867413,high
binance_fixed14_equal,daily,2022-06-25 00:00:00+00:00,0.015860090587375454,0.057964530018700416,0.04004474939322056,0.049968640183165734,high
binance_fixed14_equal,daily,2022-06-26 00:00:00+00:00,-0.03780734754031765,0.056734611686883596,0.04004757801696369,0.050059176493868644,high
binance_fixed14_equal,daily,2022-06-27 00:00:00+00:00,-0.011836332554668481,0.056901999276902336,0.0400504066399647,0.050290621894127086,high
binance_fixed14_equal,daily,2022-06-28 00:00:00+00:00,-0.052078956215993254,0.05648592023616161,0.04005323526296571,0.050662976364236195,high
binance_fixed14_equal,daily,2022-06-29 00:00:00+00:00,-0.010899334064421562,0.056894193548227674,0.04007114369187579,0.05066529370281836,high
binance_fixed14_equal,daily,2022-06-30 00:00:00+00:00,-0.009652090271159824,0.054475183119045895,0.04008905212142374,0.05071173365223107,high
binance_fixed14_equal,daily,2022-07-01 00:00:00+00:00,-0.01919311475336011,0.05443517229626249,0.040106960550971696,0.05080229621026657,high
binance_fixed14_equal,daily,2022-07-02 00:00:00+00:00,0.004792600165687677,0.052752593959459526,0.040127021892647614,0.05096507661288058,high
binance_fixed14_equal,daily,2022-07-03 00:00:00+00:00,0.007245566819169011,0.05231176798351707,0.040147083234415244,0.05109111458077387,high
binance_fixed14_equal,daily,2022-07-04 00:00:00+00:00,0.04840116121984265,0.052006308175188525,0.04016714457618288,0.05118041011857467,high
binance_fixed14_equal,daily,2022-07-05 00:00:00+00:00,-0.017461964442725877,0.05281850759113322,0.040167873033987736,0.051339017126866164,high
binance_fixed14_equal,daily,2022-07-06 00:00:00+00:00,0.022046231132092635,0.05283093674669702,0.04016860149096321,0.05144144278583871,high
binance_fixed14_equal,daily,2022-07-07 00:00:00+00:00,0.03863999466246705,0.05253993126625756,0.04016932994793869,0.05148768710337592,high
binance_fixed14_equal,daily,2022-07-08 00:00:00+00:00,-0.019249497490151916,0.05322534824934819,0.040180122341160536,0.051674969999232115,high
binance_fixed14_equal,daily,2022-07-09 00:00:00+00:00,0.016555577816923468,0.053253658980690434,0.040190914734817146,0.05178772655054658,high
binance_fixed14_equal,daily,2022-07-10 00:00:00+00:00,-0.04071446161109884,0.05337047733958013,0.040201707128473756,0.05182595676311333,high
binance_fixed14_equal,daily,2022-07-11 00:00:00+00:00,-0.061982957222398785,0.05241278239886522,0.040205343685090225,0.05183350123328539,high
binance_fixed14_equal,daily,2022-07-12 00:00:00+00:00,-0.02825192306438413,0.05197626011498712,0.040208980241395416,0.05187507451221126,high
binance_fixed14_equal,daily,2022-07-13 00:00:00+00:00,0.05017466312979762,0.05012434075528048,0.04021261679770061,0.05195067659563808,mid
binance_fixed14_equal,daily,2022-07-14 00:00:00+00:00,0.03633837820033783,0.047439034003736336,0.04021350993317146,0.05191287555457143,mid
binance_fixed14_equal,daily,2022-07-15 00:00:00+00:00,0.005622347726125682,0.04783148169790777,0.04021440306852214,0.051875074512222605,mid
binance_fixed14_equal,daily,2022-07-16 00:00:00+00:00,0.04759049863235535,0.04441113177146004,0.04021529620387283,0.05183727346987378,mid
binance_fixed14_equal,daily,2022-07-17 00:00:00+00:00,-0.022392869198251206,0.03816635189175245,0.04026462777946179,0.05183350123328765,low
binance_fixed14_equal,daily,2022-07-18 00:00:00+00:00,0.09172375681542047,0.038358605405581794,0.04021440306852188,0.051829728998202186,low
binance_fixed14_equal,daily,2022-07-19 00:00:00+00:00,0.030725479383035798,0.040186624361947504,0.04021261679769843,0.05182595676311672,low
binance_fixed14_equal,daily,2022-07-20 00:00:00+00:00,-0.03748651641296709,0.037750552350588384,0.04020534368508696,0.05180684165718373,low
binance_fixed14_equal,daily,2022-07-21 00:00:00+00:00,0.027960310683943244,0.03856021214753662,0.04019667953972042,0.05178772655056952,low
binance_fixed14_equal,daily,2022-07-22 00:00:00+00:00,-0.03098974220139081,0.03873793236907231,0.040186624361689814,0.0517686114439553,low
binance_fixed14_equal,daily,2022-07-23 00:00:00+00:00,0.0012030948580329247,0.038368525093180346,0.04017509475237101,0.05167496999937257,low
binance_fixed14_equal,daily,2022-07-24 00:00:00+00:00,0.009552137155839165,0.036424148177512335,0.0401686014909619,0.05158132855145852,low
binance_fixed14_equal,daily,2022-07-25 00:00:00+00:00,-0.08940722281809617,0.03518060546571483,0.04016714457614075,0.05148768710354448,low
binance_fixed14_equal,daily,2022-07-26 00:00:00+00:00,0.002047269884619643,0.038795362333952706,0.040127021892599465,0.05146456494312919,low
binance_fixed14_equal,daily,2022-07-27 00:00:00+00:00,0.09205549757018214,0.03819380442382973,0.04008905212137539,0.05144144278588727,low
binance_fixed14_equal,daily,2022-07-28 00:00:00+00:00,0.03893876204330928,0.041669719712075705,0.04005323526295723,0.05141832062864534,mid
binance_fixed14_equal,daily,2022-07-29 00:00:00+00:00,0.010273582555688195,0.04081864087805597,0.04007114369182206,0.0513390171270565,mid
binance_fixed14_equal,daily,2022-07-30 00:00:00+00:00,0.0009083267988338562,0.04069688845847093,0.04008905212137002,0.05125971362292264,mid
binance_fixed14_equal,daily,2022-07-31 00:00:00+00:00,-0.015289913116756027,0.04059489124747596,0.04010696055091797,0.05118041011878879,mid
binance_fixed14_equal,daily,2022-08-01 00:00:00+00:00,-0.0068937518848794605,0.040513594865608675,0.040127021892587426,0.05113576234905815,mid
binance_fixed14_equal,daily,2022-08-02 00:00:00+00:00,-0.023927267564361237,0.04059482535918016,0.04014708323435506,0.051091114580907815,mid
binance_fixed14_equal,daily,2022-08-03 00:00:00+00:00,0.006326477551392819,0.040983553305551756,0.04016714457612269,0.05104646681275748,mid
binance_fixed14_equal,daily,2022-08-04 00:00:00+00:00,0.010096422218905412,0.040190882988697385,0.04016787303398555,0.05096507661314916,mid
binance_fixed14_equal,daily,2022-08-05 00:00:00+00:00,0.05324984089639918,0.03998631387908488,0.04016860149096103,0.05088368641185437,low
binance_fixed14_equal,daily,2022-08-06 00:00:00+00:00,-0.014208905284115583,0.040830983651232694,0.04016714457611668,0.050802296210559574,mid
binance_fixed14_equal,daily,2022-08-07 00:00:00+00:00,0.022094536467755582,0.040533101236405696,0.040167873033985335,0.050757014930649505,mid
binance_fixed14_equal,daily,2022-08-08 00:00:00+00:00,0.031145846856133013,0.04039387880750492,0.04016860149096081,0.05071173365240767,mid
binance_fixed14_equal,daily,2022-08-09 00:00:00+00:00,-0.028181805165860694,0.040611810609952295,0.04016932994793628,0.05066645237416583,mid
binance_fixed14_equal,daily,2022-08-10 00:00:00+00:00,0.048648979294805945,0.040170929760248573,0.040175094752360634,0.05066529370282322,low
binance_fixed14_equal,daily,2022-08-11 00:00:00+00:00,-0.008915190055073925,0.03867311378434883,0.040170396489464195,0.050664135033532315,low
binance_fixed14_equal,daily,2022-08-12 00:00:00+00:00,0.024976476261014017,0.03816003821411029,0.04016932994793607,0.05066297636424141,low
binance_fixed14_equal,daily,2022-08-13 00:00:00+00:00,0.00022086593620627442,0.03754724843129009,0.0401678730339849,0.05048343116963895,low
binance_fixed14_equal,daily,2022-08-14 00:00:00+00:00,-0.01122115525038951,0.037266843213187774,0.040147083234330985,0.050303885966688,low
binance_fixed14_equal,daily,2022-08-15 00:00:00+00:00,-0.022116185834849363,0.037449897531895385,0.04010696055089111,0.05012434076373705,low
binance_fixed14_equal,daily,2022-08-16 00:00:00+00:00,0.003486687837213592,0.03711432953346578,0.04007114369178983,0.05011770871960403,low
binance_fixed14_equal,daily,2022-08-17 00:00:00+00:00,-0.032810863935545755,0.03672140523532538,0.04005040663995028,0.050111076683615224,low
binance_fixed14_equal,daily,2022-08-18 00:00:00+00:00,-0.02978152056300417,0.03376046592190014,0.0400447493931582,0.05010444464762641,low
binance_fixed14_equal,daily,2022-08-19 00:00:00+00:00,-0.09779560226236435,0.0338593050171074,0.04000579238315852,0.050059176494113095,low
binance_fixed14_equal,daily,2022-08-20 00:00:00+00:00,-0.0025700307025759025,0.03778939081585859,0.0399852942745974,0.050013908338768426,low
binance_fixed14_equal,daily,2022-08-21 00:00:00+00:00,0.02586009439105282,0.03739313472196016,0.03998325506520911,0.049968640183423764,low
binance_fixed14_equal,daily,2022-08-22 00:00:00+00:00,-0.0032034807683627695,0.03731181309171656,0.03995982031738437,0.04986070866786727,low
binance_fixed14_equal,daily,2022-08-23 00:00:00+00:00,0.021524337299353165,0.0373153108977679,0.03993382120938849,0.04975277714932173,low
binance_fixed14_equal,daily,2022-08-24 00:00:00+00:00,-0.007058619722297494,0.03748698961264279,0.039905257741863466,0.04964484563077618,low
binance_fixed14_equal,daily,2022-08-25 00:00:00+00:00,0.008015687734827907,0.03350384516490399,0.039893218076795876,0.049619062155144486,low
binance_fixed14_equal,daily,2022-08-26 00:00:00+00:00,-0.08321770612624237,0.03351614498430328,0.039863726066047586,0.0495932786834559,low
binance_fixed14_equal,daily,2022-08-27 00:00:00+00:00,-0.002061266489603491,0.03274782446137292,0.03981678171229626,0.049567495211767315,low
binance_fixed14_equal,daily,2022-08-28 00:00:00+00:00,-0.03418106908922033,0.031791132138245574,0.039811120910062905,0.04955104020222904,low
binance_fixed14_equal,daily,2022-08-29 00:00:00+00:00,0.051716703469504646,0.03213318574672767,0.03980233788653646,0.04953458519314132,low
binance_fixed14_equal,daily,2022-08-30 00:00:00+00:00,-0.010115588912135426,0.03378262617674965,0.03979043264196939,0.04951813018405361,low
binance_fixed14_equal,daily,2022-08-31 00:00:00+00:00,0.0025877724836034753,0.03373548206163882,0.039776466339222424,0.04951123410763849,low
binance_fixed14_equal,daily,2022-09-01 00:00:00+00:00,0.020829472129057443,0.03374890754988666,0.03975756064177354,0.04950433803168793,low
binance_fixed14_equal,daily,2022-09-02 00:00:00+00:00,-0.004635478671868057,0.03379851891448109,0.03973371555015796,0.049497441955737374,low
binance_fixed14_equal,daily,2022-09-03 00:00:00+00:00,0.0021417691006784282,0.03376588174330087,0.039712064118497606,0.04949169731568447,low
binance_fixed14_equal,daily,2022-09-04 00:00:00+00:00,0.01789694782184351,0.03369671454972552,0.03968606668594798,0.04948595267568787,low
binance_fixed14_equal,daily,2022-09-05 00:00:00+00:00,-0.0005332203967429683,0.03226696947660236,0.03965572325367591,0.049480208035691274,low
binance_fixed14_equal,daily,2022-09-06 00:00:00+00:00,-0.06068656863847211,0.03220990109993907,0.03965548096403967,0.049443422332456625,low
binance_fixed14_equal,daily,2022-09-07 00:00:00+00:00,0.04991791451033336,0.03348515348410193,0.03964717594798745,0.04940663662769476,low
binance_fixed14_equal,daily,2022-09-08 00:00:00+00:00,0.018973303412575644,0.0343670374727984,0.03963080820565074,0.04936985092293289,low
binance_fixed14_equal,daily,2022-09-09 00:00:00+00:00,0.056251011673160364,0.034366338109182035,0.03958759922921941,0.049319777984193174,low
binance_fixed14_equal,daily,2022-09-10 00:00:00+00:00,0.01243241852421106,0.03479182764685174,0.03954924338742327,0.049269705044795734,low
binance_fixed14_equal,daily,2022-09-11 00:00:00+00:00,-0.002720474870503256,0.03489646510411649,0.03951574068023375,0.049219632105398294,low
binance_fixed14_equal,daily,2022-09-12 00:00:00+00:00,0.004690517171279637,0.03449932625509675,0.03950044431574337,0.04921368641517862,low
binance_fixed14_equal,daily,2022-09-13 00:00:00+00:00,-0.08924676843682232,0.034526759195226686,0.039424274383383785,0.04920774072715649,low
binance_fixed14_equal,daily,2022-09-14 00:00:00+00:00,0.023074197833889993,0.037894213539150005,0.0392872308921524,0.049201795039134355,low
binance_fixed14_equal,daily,2022-09-15 00:00:00+00:00,-0.0334775030734543,0.03813767579026684,0.03926660009989489,0.04907888683102543,low
binance_fixed14_equal,daily,2022-09-16 00:00:00+00:00,0.014818625815034661,0.03845957312408267,0.0392380775060945,0.04895597861705669,low
binance_fixed14_equal,daily,2022-09-17 00:00:00+00:00,0.027581179419194437,0.03829478690942943,0.03920166311184091,0.04883307040308795,low
binance_fixed14_equal,daily,2022-09-18 00:00:00+00:00,-0.07695874830361533,0.03841317695512756,0.03917701561886349,0.048771011251531084,low
binance_fixed14_equal,daily,2022-09-19 00:00:00+00:00,0.02134017368325474,0.036783364550375605,0.039156148361194264,0.04870895210304101,low
binance_fixed14_equal,daily,2022-09-20 00:00:00+00:00,-0.028107392346205216,0.0370231319029324,0.03913906133864163,0.04864689295455093,low
binance_fixed14_equal,daily,2022-09-21 00:00:00+00:00,-0.027078701892009865,0.03698672480842501,0.039129492506839,0.04856703351606626,low
binance_fixed14_equal,daily,2022-09-22 00:00:00+00:00,0.06467574803910403,0.03725278793938602,0.039116472080953396,0.04848717407667912,low
binance_fixed14_equal,daily,2022-09-23 00:00:00+00:00,0.013821912906656462,0.039044044844480166,0.0391000000616252,0.04840731463729199,low
binance_fixed14_equal,daily,2022-09-24 00:00:00+00:00,-0.017355310031074395,0.03913868389134585,0.03909487529898491,0.0482948074130466,mid
binance_fixed14_equal,daily,2022-09-25 00:00:00+00:00,-0.006715792567295929,0.03920208020869869,0.039097437680304666,0.04818230018713618,mid
binance_fixed14_equal,daily,2022-09-26 00:00:00+00:00,0.011510462112658259,0.03612097588710404,0.03910000006162443,0.04806979296122575,low
binance_fixed14_equal,daily,2022-09-27 00:00:00+00:00,-0.016889624851247908,0.03617538390250244,0.03909487529898414,0.04799035587368841,low
binance_fixed14_equal,daily,2022-09-28 00:00:00+00:00,0.00020102043519238112,0.035734733624193424,0.039076223559195336,0.04791091878784756,low
binance_fixed14_equal,daily,2022-09-29 00:00:00+00:00,0.012789806525492211,0.03444415964106936,0.03904404484275168,0.04783148170200671,low
binance_fixed14_equal,daily,2022-09-30 00:00:00+00:00,-0.0075502363351145395,0.03447505478954905,0.038977049447525974,0.04781485012549758,low
binance_fixed14_equal,daily,2022-10-01 00:00:00+00:00,-0.013038059139810135,0.03450225265561238,0.03889415527652325,0.047798218552229196,low
binance_fixed14_equal,daily,2022-10-02 00:00:00+00:00,-0.023279217545045163,0.034352074113460175,0.03879536233295917,0.047781586978960816,low
binance_fixed14_equal,daily,2022-10-03 00:00:00+00:00,0.028994557974911395,0.03458615913220687,0.03875707568970366,0.04776704291043062,low
binance_fixed14_equal,daily,2022-10-04 00:00:00+00:00,0.03113975977748452,0.03503405370288235,0.0387163261730388,0.04775249884200877,low
binance_fixed14_equal,daily,2022-10-05 00:00:00+00:00,-0.0011406896132608521,0.03535996123425795,0.038673113782644986,0.04773795477358692,low
binance_fixed14_equal,daily,2022-10-06 00:00:00+00:00,-0.012330494884593247,0.035360225441496605,0.03860783228759345,0.047659035884421455,low
binance_fixed14_equal,daily,2022-10-07 00:00:00+00:00,-0.006667651832023662,0.033574440269371085,0.038574917380083555,0.04758011699189561,low
binance_fixed14_equal,daily,2022-10-08 00:00:00+00:00,-0.008273354982014237,0.03230938944363455,0.03857436905649315,0.04750119809936978,low
binance_fixed14_equal,daily,2022-10-09 00:00:00+00:00,0.011138727419633695,0.03212041683668951,0.03856493111702316,0.047486961573130995,low
binance_fixed14_equal,daily,2022-10-10 00:00:00+00:00,-0.039416462360620116,0.030325299724783823,0.038544997200904145,0.04747272505028804,low
binance_fixed14_equal,daily,2022-10-11 00:00:00+00:00,-0.014103156802809599,0.03088265881310826,0.03851456730907679,0.04745848852744509,low
binance_fixed14_equal,daily,2022-10-12 00:00:00+00:00,-0.0024844325893739264,0.030925923061014944,0.038477904518433616,0.04745725371027303,low
binance_fixed14_equal,daily,2022-10-13 00:00:00+00:00,-0.014266212381797271,0.030874537742149554,0.038456749596506266,0.04745601889378746,low
binance_fixed14_equal,daily,2022-10-14 00:00:00+00:00,-0.0010845627472950985,0.026593969689269883,0.038451102541401216,0.047454784077301894,low
binance_fixed14_equal,daily,2022-10-15 00:00:00+00:00,-0.012148735894949773,0.026141150953436568,0.03843599202725739,0.04744953405301563,low
binance_fixed14_equal,daily,2022-10-16 00:00:00+00:00,0.016329894155121656,0.025588699890777666,0.03842335016516327,0.04744428402851616,low
binance_fixed14_equal,daily,2022-10-17 00:00:00+00:00,0.019424671927337593,0.02562650762392415,0.03841317695433276,0.04743903400401669,low
binance_fixed14_equal,daily,2022-10-18 00:00:00+00:00,-0.016128731189999915,0.025332685457158385,0.03838340904636646,0.04740610503758433,low
binance_fixed14_equal,daily,2022-10-19 00:00:00+00:00,-0.029732147584195078,0.02135111428982339,0.038365218530470264,0.047373176069673915,low
binance_fixed14_equal,daily,2022-10-20 00:00:00+00:00,-0.00876384958131725,0.021525409111097932,0.03835860540465232,0.0473402471017635,low
binance_fixed14_equal,daily,2022-10-21 00:00:00+00:00,0.012233248312506611,0.02102907619359453,0.03832398814751032,0.04719164974262026,low
binance_fixed14_equal,daily,2022-10-22 00:00:00+00:00,0.004256752998550562,0.020651992011255463,0.038302715316177065,0.04704305237726563,low
binance_fixed14_equal,daily,2022-10-23 00:00:00+00:00,0.025236339920677284,0.016572594144744497,0.03829478690848842,0.046894455011911,low
binance_fixed14_equal,daily,2022-10-24 00:00:00+00:00,-0.021151457472824625,0.017094551811066814,0.038259934654776236,0.046888349819445854,low
binance_fixed14_equal,daily,2022-10-25 00:00:00+00:00,0.05204038235005731,0.017221093391094254,0.038226273826305834,0.046882244634675274,low
binance_fixed14_equal,daily,2022-10-26 00:00:00+00:00,0.029504732780455973,0.01988699571405274,0.03819380442357551,0.0468761394499047,low
binance_fixed14_equal,daily,2022-10-27 00:00:00+00:00,-0.013565887545013958,0.02053114207395032,0.038184441006034436,0.046816310240633735,low
binance_fixed14_equal,daily,2022-10-28 00:00:00+00:00,0.03729330246784779,0.02044661246024771,0.038175290162019794,0.04675648102844556,low
binance_fixed14_equal,daily,2022-10-29 00:00:00+00:00,0.045982838066056256,0.021554487772219896,0.03816635189167817,0.04669665181625739,low
binance_fixed14_equal,daily,2022-10-30 00:00:00+00:00,-0.0051189609675121135,0.022976284574952807,0.03816363099250299,0.04667237935983646,low
binance_fixed14_equal,daily,2022-10-31 00:00:00+00:00,0.012853219092857821,0.022944675507910343,0.03816152643332258,0.046648106905356916,low
binance_fixed14_equal,daily,2022-11-01 00:00:00+00:00,-0.003357637006854306,0.022832076631817338,0.03816003821370106,0.04662383445087737,low
binance_fixed14_equal,daily,2022-11-02 00:00:00+00:00,-0.029006727657391713,0.022318545544748665,0.038145129931138014,0.046620375595718716,low
binance_fixed14_equal,daily,2022-11-03 00:00:00+00:00,0.012006753678602853,0.022579515543487822,0.038128012183760336,0.04661691674170273,low
binance_fixed14_equal,daily,2022-11-04 00:00:00+00:00,0.07859179674943385,0.02198929267686413,0.03810868497136864,0.04661345788768674,low
binance_fixed14_equal,daily,2022-11-05 00:00:00+00:00,0.006856483946518248,0.026113493368713298,0.038073319603175323,0.046612708412372285,low
binance_fixed14_equal,daily,2022-11-06 00:00:00+00:00,-0.05250389277876043,0.025934685876954404,0.03805067288957214,0.04661195893720739,low
binance_fixed14_equal,daily,2022-11-07 00:00:00+00:00,-0.004419820716147156,0.027898187318428695,0.03804074482671581,0.0466112094620425,low
binance_fixed14_equal,daily,2022-11-08 00:00:00+00:00,-0.13233693119900988,0.027852906772182127,0.037943057299859834,0.04660663876752833,low
binance_fixed14_equal,daily,2022-11-09 00:00:00+00:00,-0.20751468900040657,0.037196383600906144,0.037859272629439986,0.04660206807280208,low
binance_fixed14_equal,daily,2022-11-10 00:00:00+00:00,0.15377851743017915,0.05257633899901757,0.037789390815136194,0.046597497378075836,high
binance_fixed14_equal,daily,2022-11-11 00:00:00+00:00,-0.03998060061523635,0.0601952283250683,0.03782433172166919,0.0466066387675297,high
binance_fixed14_equal,daily,2022-11-12 00:00:00+00:00,-0.04368379980707381,0.06060270085610497,0.03785927262942951,0.04661195893720784,high
binance_fixed14_equal,daily,2022-11-13 00:00:00+00:00,-0.04095996043164856,0.061030727366441384,0.037894213537189816,0.04661345788768985,high
binance_fixed14_equal,daily,2022-11-14 00:00:00+00:00,0.020475300877418234,0.061402554479163915,0.03794305729983053,0.046620375595722865,high
binance_fixed14_equal,daily,2022-11-15 00:00:00+00:00,0.015456257132448097,0.06156269947415291,0.03799190106325119,0.046648106905393324,high
binance_fixed14_equal,daily,2022-11-16 00:00:00+00:00,-0.023806922369659356,0.06155293479484172,0.03804074482667185,0.046696651816365085,high
binance_fixed14_equal,daily,2022-11-17 00:00:00+00:00,-0.006182561944897908,0.06148983922608166,0.038045708859356424,0.046816310240759385,high
binance_fixed14_equal,daily,2022-11-18 00:00:00+00:00,0.0002226489144228115,0.06145744728836333,0.03805067288956618,0.04688224463468993,high
binance_fixed14_equal,daily,2022-11-19 00:00:00+00:00,-0.0012432001160367736,0.06128796570639049,0.03805563691977593,0.046894455012312215,high
binance_fixed14_equal,daily,2022-11-20 00:00:00+00:00,-0.05651308315843038,0.06128397384014134,0.038073319603148796,0.04719164974306605,high
binance_fixed14_equal,daily,2022-11-21 00:00:00+00:00,-0.017613057994057598,0.06194034133799152,0.038091002287242805,0.04737317606978258,high
binance_fixed14_equal,daily,2022-11-22 00:00:00+00:00,0.04599009826469248,0.061941404161729594,0.03810868497133681,0.04743903400403559,high
binance_fixed14_equal,daily,2022-11-23 00:00:00+00:00,0.05234193035800322,0.06242732254606026,0.038118348577766976,0.047449534053036105,high
binance_fixed14_equal,daily,2022-11-24 00:00:00+00:00,0.005952968598956272,0.06325941639165164,0.03812801218374005,0.04745601889379265,high
binance_fixed14_equal,daily,2022-11-25 00:00:00+00:00,-0.0029900726485836706,0.06241014483042739,0.03813767578971312,0.04745848852750915,high
binance_fixed14_equal,daily,2022-11-26 00:00:00+00:00,0.005131581592870012,0.06206539293868978,0.038145129931120125,0.04748696157319933,high
binance_fixed14_equal,daily,2022-11-27 00:00:00+00:00,0.0010471399308480786,0.0620851729747166,0.038152584072400526,0.047580116992298103,high
binance_fixed14_equal,daily,2022-11-28 00:00:00+00:00,-0.019841297282518412,0.061567969048055324,0.038160038213680934,0.047737954773665464,high
binance_fixed14_equal,daily,2022-11-29 00:00:00+00:00,0.020102014549911142,0.060781897039006265,0.03816078232369389,0.04776704291051353,high
binance_fixed14_equal,daily,2022-11-30 00:00:00+00:00,0.041898656781997334,0.06101444169724606,0.038161526433320346,0.047798218552328985,high
binance_fixed14_equal,daily,2022-12-01 00:00:00+00:00,-0.01823123256248124,0.06159057933239096,0.038162270542946804,0.04783148170250717,high
binance_fixed14_equal,daily,2022-12-02 00:00:00+00:00,0.011716379333601963,0.06161674759435999,0.038163630992498504,0.047990355874212694,high
binance_fixed14_equal,daily,2022-12-03 00:00:00+00:00,-0.02487358700528594,0.06158427007776876,0.038164991442085884,0.048182300187912475,high
binance_fixed14_equal,daily,2022-12-04 00:00:00+00:00,0.019593214539624707,0.06156933789200424,0.03816635189167327,0.048407314637866974,high
binance_fixed14_equal,daily,2022-12-05 00:00:00+00:00,-0.0061697327914537236,0.059627275047709614,0.038170821026747355,0.048567033516665206,high
binance_fixed14_equal,daily,2022-12-06 00:00:00+00:00,0.004849355908925619,0.0595496468854511,0.038175290162002364,0.04870895210352506,high
binance_fixed14_equal,daily,2022-12-07 00:00:00+00:00,-0.034364471208922054,0.05906240116216268,0.03817975929725737,0.04883307040408351,high
binance_fixed14_equal,daily,2022-12-08 00:00:00+00:00,0.020938820486954366,0.059248002376603,0.03818444100601477,0.049078886832057855,high
binance_fixed14_equal,daily,2022-12-09 00:00:00+00:00,-0.011114219931552632,0.054702912548656744,0.03818912271478461,0.04920774072720822,high
binance_fixed14_equal,daily,2022-12-10 00:00:00+00:00,0.0017794662084794056,0.039033599257994114,0.038193804423554446,0.04921963210584895,mid
binance_fixed14_equal,daily,2022-12-11 00:00:00+00:00,-0.02004927369070172,0.026586943382722966,0.03821003912455152,0.04921368641523213,low
binance_fixed14_equal,daily,2022-12-12 00:00:00+00:00,-0.0024060438936722084,0.025861554647082365,0.038189122714783204,0.04920774072721,low
binance_fixed14_equal,daily,2022-12-13 00:00:00+00:00,0.025179292996458876,0.024636668685579576,0.03817975929725469,0.04920179503918787,low
binance_fixed14_equal,daily,2022-12-14 00:00:00+00:00,-0.013364896277839213,0.023849842587428977,0.03817082102674333,0.04907888683213161,low
binance_fixed14_equal,daily,2022-12-15 00:00:00+00:00,-0.025178655911827157,0.023725078689198455,0.03816499144208425,0.04895597861816287,low
binance_fixed14_equal,daily,2022-12-16 00:00:00+00:00,-0.09944078781778565,0.02399707516409805,0.03816227054294569,0.048833070404194136,low
binance_fixed14_equal,daily,2022-12-17 00:00:00+00:00,0.018949698978503647,0.02976563850216382,0.03816078232369255,0.04877101125208962,low
binance_fixed14_equal,daily,2022-12-18 00:00:00+00:00,-0.005538436495359238,0.03003785593595682,0.03815258407238487,0.04870895210359954,low
binance_fixed14_equal,daily,2022-12-19 00:00:00+00:00,-0.03742531557364589,0.03003766985672018,0.03813767578968992,0.048646892955109454,low
binance_fixed14_equal,daily,2022-12-20 00:00:00+00:00,0.0364156540027646,0.03069299396552044,0.03811834857774088,0.04856703351678499,low
binance_fixed14_equal,daily,2022-12-21 00:00:00+00:00,-0.012376348034329092,0.029887992630726286,0.03809100228718976,0.04848717407739785,low
binance_fixed14_equal,daily,2022-12-22 00:00:00+00:00,0.008197772145148654,0.029802127666076757,0.03805563691975955,0.048407314638010714,low
binance_fixed14_equal,daily,2022-12-23 00:00:00+00:00,-0.0018764774681694514,0.02853142818552134,0.038045708859338556,0.04829480741405916,low
binance_fixed14_equal,daily,2022-12-24 00:00:00+00:00,-0.003073407353512269,0.0266256607711001,0.0379919010630607,0.04818230018814875,low
binance_fixed14_equal,daily,2022-12-25 00:00:00+00:00,0.0017596620850394214,0.026562773941380485,0.037894213537043066,0.048069792962238324,low
binance_fixed14_equal,daily,2022-12-26 00:00:00+00:00,0.012734193986701043,0.026583664946288037,0.037824331721511964,0.04799035587440335,low
binance_fixed14_equal,daily,2022-12-27 00:00:00+00:00,-0.01163906284975741,0.026708925459617932,0.037776444659985274,0.047910918788562504,low
