term,coefficient,std_error,t_stat,p_value,ci_lower,ci_upper,model,dataset_id,provider,sample,universe_type,weighting_class,frequency,benchmark
const,0.0011568720637886224,0.0003964104271727357,2.918369408291361,0.00351867227233477,0.00037992190343392237,0.0019338222241433224,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
market_return,0.46309525847024524,0.015456911335727887,29.960400781999923,3.220951967689968e-197,0.4328002689399897,0.4933902480005008,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
market_return_sq,0.14098820196990214,0.21993988174549997,0.6410306346033433,0.5215027796020202,-0.2900860450152763,0.5720624489550805,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
market_return_cu,-1.9845425097396356,0.6670058045618268,-2.975300209033912,0.0029270194461104983,-3.2918498641599783,-0.677235155319293,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
const,0.012133335669212287,0.0004494437657520314,26.99633768177915,1.6317136107991664e-160,0.01125244207526225,0.013014229263162324,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
market_return,0.03992534511028979,0.009264449119619843,4.309521763764415,1.6360795807973426e-05,0.021767358499231088,0.0580833317213485,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
abs_market_return,0.21415899607070826,0.01520162594348419,14.087900653975922,4.507634287621821e-45,0.18436435671502954,0.24395363542638698,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
market_return_sq,-0.024289917852660884,0.08884035536345543,-0.27341085876219456,0.7845374065902847,-0.19841381473877334,0.14983397903345158,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,baseline
const,0.013092476036562004,0.0004888773768178407,26.78069523646695,5.423622184835875e-158,0.01213429398514262,0.014050658087981388,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
abs_market_return,0.2385453037103568,0.017031809353707482,14.005869767349779,1.4351191600213608e-44,0.2051635707855377,0.27192703663517587,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return_sq,-0.16072723353041946,0.07410437648835072,-2.1689303809969434,0.030087969798318227,-0.3059691425443836,-0.01548532451645529,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return,0.04327395888645491,0.009928473458284551,4.3585712414173905,1.3091430744200615e-05,0.023814508486755353,0.06273340928615447,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
abs_market_return,0.6006540918110247,0.031884656739177994,18.838342740349347,3.662550794824811e-79,0.5381613129428136,0.6631468706792358,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return_sq,-1.3482360565863531,0.3516738213192767,-3.8337686084467464,0.000126194857689287,-2.0375040806777096,-0.6589680324949966,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
const,0.0012495398414269746,0.00042782635261574055,2.9206705799847485,0.003492789294830983,0.00041101559866298955,0.0020880640841909595,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return,0.5001524599701938,0.016676303210185373,29.991806557266003,1.2550919138737028e-197,0.46746750628296074,0.5328374136574268,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return_sq,0.15173923301086464,0.2370773891749447,0.6400409315242327,0.5221459891463964,-0.3129239113208131,0.6164023773425423,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return_cu,-2.139927141385233,0.7192568290592175,-2.975191968888556,0.002928052496876329,-3.549644621975782,-0.7302096607946844,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
const,0.013090092538312297,0.00048651649076948396,26.905753014884965,1.8808974373434847e-159,0.012136537738519295,0.014043647338105298,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return,0.043078095696005146,0.009996865167842378,4.309160419065918,1.638754718760676e-05,0.023484600008731125,0.06267159138327917,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
abs_market_return,0.2315282280476165,0.016451155652081103,14.073675609429161,5.5127997090108705e-45,0.199284555465475,0.263771900629758,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
market_return_sq,-0.025288918597243668,0.09596259050511487,-0.2635289279304705,0.7921429300241104,-0.21337213985043416,0.16279430265594683,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,leave_one_out
const,0.03100470479963695,0.003119925771104763,9.937641814041688,2.855057862081011e-23,0.02488976265383326,0.03711964694544064,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
abs_market_return,0.27594223499833903,0.05071724537394087,5.4407969708094885,5.304273788028524e-08,0.17653826067033423,0.3753462093263438,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return_sq,-0.19145967881191764,0.08982644585526403,-2.131439989515044,0.03305291135939647,-0.36751627754747235,-0.01540308007636293,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return,0.06080447676560573,0.014614534317519865,4.160548358541503,3.174843807767296e-05,0.03216051585244213,0.08944843767876932,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
abs_market_return,0.6225111826267239,0.027247865603251178,22.84623653430112,1.5928729156304914e-115,0.5691063473887639,0.6759160178646839,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return_sq,-0.6683465285164938,0.09753102261025588,-6.852655807652875,7.249136122683964e-12,-0.859503820207957,-0.47718923682503056,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
const,0.0013509657604076578,0.002081392388660744,0.6490682716856319,0.5162942487916335,-0.0027284883590631944,0.00543041987987851,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return,0.5264240060087322,0.020771965382762454,25.343004203424265,1.073282854863526e-141,0.48571170197040503,0.5671363100470593,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return_sq,0.28789333523000865,0.1342822065301917,2.1439425421213896,0.0320374909177851,0.024705046666263664,0.5510816237937537,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return_cu,-0.4317841933702518,0.22887574090693608,-1.886544164354321,0.05922166285237538,-0.8803724024827673,0.016804015742263645,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
const,0.03176774118766331,0.0030569715951106837,10.39189936814349,2.6992348111428516e-25,0.025776186959484408,0.03775929541584221,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return,0.07280347484675484,0.015014223527674193,4.8489670286687545,1.2410604519050988e-06,0.043376137476679504,0.10223081221683017,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
abs_market_return,0.24649220723683002,0.043869071276493615,5.6188152624263115,1.9227130180505314e-08,0.16051040749968196,0.3324740069739781,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
market_return_sq,-0.031771335476419964,0.08737674242763512,-0.3636131834822383,0.7161468807472557,-0.2030266037210177,0.13948393276817775,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,baseline
const,0.03344249742592876,0.0033793790010265066,9.896048183932729,4.330498574157393e-23,0.02681903629380586,0.04006595855805166,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
abs_market_return,0.2983149944487753,0.05491520665261646,5.432283927034296,5.5637303095857e-08,0.19068316720607265,0.40594682169147794,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return_sq,-0.2062046417874793,0.09727083454786402,-2.1199020523054344,0.03401430629884916,-0.3968519742474472,-0.015557309327511398,standard_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return,0.06557261554866994,0.01583625510454927,4.140664261579933,3.46301517257358e-05,0.03453412589376478,0.0966111052035751,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
abs_market_return,0.6721370367844657,0.02951554532591562,22.772306232617943,8.628446397822257e-115,0.6142876309616115,0.7299864426073198,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return_sq,-0.7206127566617876,0.10524061349781606,-6.847287684015084,7.526327143291646e-12,-0.926880568828407,-0.5143449444951682,no_intercept_csad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
const,0.001459773466055566,0.002248398446274531,0.6492503446061031,0.51617657550681,-0.002947006511538331,0.005866553443649463,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return,0.5685359572176019,0.022530080806836862,25.234528100097933,1.6747098900916443e-140,0.5243778102674245,0.6126941041677793,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return_sq,0.31029085007138296,0.14512730852369454,2.138059702393796,0.0325118980034845,0.025846552191708838,0.5947351479510571,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return_cu,-0.4657192203144252,0.24740538228770131,-1.8824134544205362,0.0597799005413764,-0.9506248591796835,0.019186418550833195,scsad,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
const,0.03426539501812506,0.0033118936831647602,10.34616394611494,4.355906201628626e-25,0.027774202678496424,0.0407565873577537,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return,0.07851500281641702,0.016264131237649578,4.8274944212614255,1.3826156070826402e-06,0.04663789135079099,0.11039211428204304,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
abs_market_return,0.2665545734317076,0.047556959464256386,5.604954068437636,2.0831019802695963e-08,0.1733446456675338,0.3597645011958813,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
market_return_sq,-0.03398853873571117,0.09465898808207082,-0.3590629841325007,0.7195479720007589,-0.2195167461895762,0.15153966871815386,intercept_restored,okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,leave_one_out
const,0.01419443387243144,0.0011264299897404879,12.601257070314347,2.0780587870284707e-36,0.011986671661434262,0.01640219608342862,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
abs_market_return,0.14422134716073198,0.0889571619413775,1.6212449229863406,0.10496512188035827,-0.030131486411265118,0.3185741807327291,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return_sq,1.2455440202894916,1.0395532748748169,1.1981531398085203,0.23085740442917968,-0.7919429584758166,3.2830309990548,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return,0.05517799712676026,0.0368646725423372,1.4967716602769534,0.13445268273301433,-0.017075433358083272,0.1274314276116038,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
abs_market_return,0.5774754826284432,0.049029292166318655,11.778172947500716,5.0577493222016e-32,0.4813798357949668,0.6735711294619195,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return_sq,-0.48348280770512553,0.8596364637143524,-0.5624270585452753,0.5738250876434596,-2.1683393163826294,1.2013737009723782,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
const,-0.0005174778999882918,0.0004376708103695563,-1.182345013027825,0.2370688317697811,-0.0013752969253970817,0.0003403411254204982,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return,0.5265390301537494,0.019551704833996323,26.930594269109882,9.628549660139162e-160,0.4882183928427589,0.5648596674647398,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return_sq,0.8445497923242188,0.32223788328885866,2.620889212976713,0.00877007569462234,0.21297514662363448,1.476124438024803,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return_cu,0.7991676045238332,1.569743663216306,0.5091070747732079,0.6106771730832683,-2.2774734403400982,3.875808649387765,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
const,0.014186344309576942,0.0010315756644162938,13.752112228824375,4.946401530151476e-43,0.01216449315999303,0.016208195459160857,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return,0.05459864518274128,0.03088033492860639,1.7680716646684793,0.07704892374862578,-0.005925699107861504,0.11512298947334407,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
abs_market_return,0.1395342414846249,0.0814042513911756,1.7140903466345336,0.0865121344258719,-0.02001515943052387,0.2990836423997737,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
market_return_sq,1.3361515142362899,0.9705397565697118,1.3767097176511356,0.1686020131020456,-0.5660714542046166,3.2383744826771963,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,baseline
const,0.0149604647562805,0.0012386472529589108,12.07806719834285,1.3792372605309662e-33,0.01253276075093156,0.01738816876162944,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
abs_market_return,0.16577375618826456,0.09867887965570663,1.6799314784141637,0.09297064836555335,-0.027633293971682682,0.3591808063482118,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return_sq,1.331079704198265,1.1687252834732602,1.1389158111156061,0.25473827027190166,-0.9595797592306905,3.6217391676272204,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return,0.06179492632962058,0.04186657732377066,1.4759966130437696,0.13994480147236335,-0.02026205738093123,0.1438519100401724,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
abs_market_return,0.6228163945578448,0.05236424866659519,11.893924011463168,1.2728285813699287e-32,0.5201843530938186,0.7254484360218709,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return_sq,-0.4999452855909945,0.9456553503690609,-0.5286759974401677,0.5970302305800311,-2.3533957141019597,1.353505142919971,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
const,-0.0005884919876253992,0.0005294304123170738,-1.111556823964532,0.2663287452119998,-0.001626156528087055,0.00044917255283625644,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return,0.5681991132602241,0.02135823435568756,26.603281141959958,6.219918685216958e-156,0.5263377431497105,0.6100604833707377,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return_sq,0.9801260605558603,0.4182725190851761,2.343271469757423,0.019115468799145125,0.16032698742607276,1.7999251336856479,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return_cu,1.1442923566083503,1.9479750688727715,0.5874265923077313,0.5569172384715946,-2.6736686211642136,4.962253334380914,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
const,0.014972245987837663,0.0011447556002968234,13.078989073262024,4.3417600031490385e-39,0.01272856624015536,0.017215925735519964,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return,0.06257345601668629,0.03620812263023513,1.728160740497358,0.08395941015769609,-0.00839316028638426,0.13354007231975684,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
abs_market_return,0.1588125926178436,0.09148609229329904,1.7359206042892263,0.08257787405054247,-0.020496853363329903,0.3381220385990171,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
market_return_sq,1.4492824461376344,1.1063472603521574,1.3099706557562392,0.1902057627488466,-0.7191183385471527,3.617683230822421,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,daily,leave_one_out
const,0.035634502066480736,0.0038834602278768767,9.175966786188111,4.4754028315183516e-20,0.028023059884448347,0.04324594424851313,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
abs_market_return,0.26313864994719444,0.07324007816358934,3.592823172026754,0.00032711457844712157,0.11959073452166089,0.40668656537272796,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return_sq,-0.03760927006910377,0.15565384937708204,-0.2416212012720145,0.809073692528955,-0.34268520890320686,0.26746666876499936,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return,0.032217214960586944,0.025595538077410107,1.2587043438254943,0.20813714186193744,-0.017949117836060444,0.08238354775723433,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
abs_market_return,0.7206853335272073,0.034557940404310206,20.85440639967423,1.3901239186739205e-96,0.6529530149548778,0.7884176520995368,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return_sq,-0.8858145089818203,0.14320278601569914,-6.185735163593184,6.181370951173482e-10,-1.1664868120583867,-0.6051422059052539,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
const,0.0013052968983058208,0.0028065751573797307,0.4650853175528246,0.641870359975756,-0.004195489330063286,0.006806083126674927,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return,0.6098186907797012,0.02799034008978478,21.78675531714092,3.098418374950612e-105,0.5549586322886954,0.664678749270707,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return_sq,0.16714372906768696,0.22621074023256998,0.7388850277216921,0.45997681464810947,-0.27622117470429597,0.6105086328396699,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return_cu,-0.9382589070280872,0.40543842452254825,-2.3141834870066846,0.020657659372631546,-1.7329036170409429,-0.1436141970152316,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
const,0.036255193465143616,0.003770891306184133,9.61448912772594,6.94532589284541e-22,0.028864382315407514,0.04364600461487972,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return,0.051684082069400235,0.026142390735570873,1.977022017312129,0.048039141517921095,0.00044593775790775086,0.10292222638089271,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
abs_market_return,0.2373007849420526,0.06726293472346333,3.5279576473679337,0.0004187791556105116,0.10546785538959585,0.3691337144945093,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
market_return_sq,0.09837885868293718,0.16319141784601798,0.6028433356450411,0.5466129147330587,-0.22147044288128515,0.4182281602471595,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline
const,0.03749078399813093,0.004274951072434247,8.769874406254408,1.788656851709053e-18,0.029112033860488926,0.04586953413577294,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.2901236226116613,0.08091631772226746,3.5854773274219554,0.0003364622350149862,0.131530554114417,0.4487166911089056,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return_sq,-0.04324771872755895,0.17116826721191467,-0.2526620116684138,0.8005294058470453,-0.3787313577590399,0.292235920303922,standard_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return,0.039419582875071475,0.028290572199506817,1.393382311148824,0.1635042118681952,-0.01602891973799199,0.09486808548813494,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.7688632562387125,0.03620914863110692,21.23395012878568,4.639431661982986e-100,0.6978946290108852,0.8398318834665399,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return_sq,-0.9197038360477003,0.1489439735307892,-6.174830805474532,6.623436204934983e-10,-1.2116286598823343,-0.6277790122130664,no_intercept_csad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
const,0.00022821787473473152,0.002917761462046772,0.07821676915790081,0.9376556230237179,-0.005490489506355873,0.005946925255825337,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return,0.6509969138489077,0.029521767282527405,22.051420825141562,9.257142601231643e-108,0.5931353132151811,0.7088585144826343,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.2642919336621736,0.24786420202508638,1.0662771449159267,0.2862983779137631,-0.2215129753637557,0.7500968426881028,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return_cu,-0.8332653580521958,0.4427011542212479,-1.8822299199060963,0.059804804927147376,-1.7009436762401537,0.03441296013576223,scsad,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
const,0.03821377340069938,0.004123959268510623,9.266282936519003,1.9274602615944307e-20,0.030130961760708414,0.046296585040690355,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return,0.05988114223529585,0.029061987074351814,2.0604627647138067,0.039354321987302675,0.002920694250397725,0.11684159022019397,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.26023043599302437,0.07326109474264188,3.5520959235892544,0.000382175509789667,0.11664132882946959,0.40381954315657914,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.11390964459620243,0.17694470693738018,0.6437584179136506,0.5197321018098747,-0.2328956082560574,0.4607148974484623,intercept_restored,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out
const,0.020719316109336763,0.000825763768882901,25.09109371238944,6.2211180154224614e-139,0.01910084886258822,0.022337783356085307,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
abs_market_return,0.14755100830844278,0.03946875620051762,3.7384255931152883,0.00018517628032049889,0.07019366764083632,0.22490834897604925,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return_sq,0.19637586800061652,0.3738529820069818,0.5252756496588521,0.5993915823881213,-0.5363625122459688,0.9291142482472017,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return,0.03454833425409008,0.010984652642332556,3.145145811980255,0.0016600406912331063,0.013018810692435531,0.05607785781574463,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
abs_market_return,0.6493942705877385,0.021868779536774074,29.695039428045394,8.898854047596459e-194,0.6065322503098147,0.6922562908656622,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return_sq,-1.2549923431773673,0.3077968001679105,-4.077340448285164,4.555376851143034e-05,-1.8582629860631439,-0.6517217002915907,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
const,0.00220333026967312,0.0005667011367386966,3.887993382813816,0.0001010763815965675,0.0010926164516673663,0.003314044087678874,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return,0.5447495046364116,0.015657849710980682,34.790824710393316,3.347916155604955e-265,0.5140606831275486,0.5754383261452746,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return_sq,-0.12660853899680646,0.20641114682438835,-0.6133803379549225,0.539624883786846,-0.5311669527802168,0.2779498747866039,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return_cu,-2.459780956026999,0.3155256730756493,-7.795818742892756,6.399218842796319e-15,-3.0781999114530314,-1.841362000600967,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
const,0.020655856219976915,0.0008226874336713199,25.107781369405654,4.089554595302178e-139,0.019043418479447443,0.022268293960506388,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return,0.02353433364733554,0.009164770153797656,2.567913133924421,0.01023127911215057,0.005571714219304521,0.04149695307536656,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
abs_market_return,0.14757021681145824,0.04002866880732541,3.686613150234271,0.00022725842068898152,0.06911546760001855,0.22602496602289793,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
market_return_sq,0.25449993337003113,0.37650269829124783,0.6759577939947721,0.4990674422576922,-0.4834317953629647,0.9924316621030269,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline
const,0.02114302801950743,0.0008426301499182709,25.09170603681598,6.1261177646127525e-139,0.019491503273380034,0.02279455276563483,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
abs_market_return,0.15058280380549333,0.04027347796401235,3.7390066966665105,0.00018474880614721836,0.07164823746386162,0.22951737014712503,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return_sq,0.20032710301839313,0.38147555100553787,0.5251374629130163,0.5994876347697337,-0.5473512379350336,0.9480054439718197,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return,0.03525491751709742,0.011208705360514656,3.1453157508530194,0.0016590766207537839,0.013286258697167649,0.05722357633702718,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
abs_market_return,0.6626888023959568,0.022316051243707957,29.69561214745834,8.748621780629834e-194,0.6189501456811389,0.7064274591107748,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
