model,target_term,target_coefficient,target_standardized_coefficient,target_std_error,target_standardized_std_error,target_t_stat,target_p_value,target_ci_lower,target_ci_upper,intercept,intercept_p_value,nobs,rsquared,aic,bic,sse,rmse,residual_mean,residual_skew,residual_excess_kurtosis,jarque_bera_p_value,durbin_watson,ljung_box_lag,ljung_box_p_value,breusch_pagan_p_value,target_vif,max_vif,condition_number_standardized,design_rank,design_columns,cov_type,dataset_id,provider,sample,universe_type,weighting_class,frequency,benchmark,q_value_bh_fdr,supports_negative_relation
standard_csad,market_return_sq,-0.03760927006910377,-0.02607380206686921,0.15565384937708204,0.10791189651240748,-0.2416212012720145,0.809073692528955,-0.34268520890320686,0.26746666876499936,0.035634502066480736,4.4754028315183516e-20,261,0.25099810104117815,-1123.818398745409,-1113.1248375234409,0.20146033118431758,0.027782704395746767,-2.4671622769447922e-17,2.9720518918092504,15.550575685067514,0.0,1.289733044682321,4,3.39816914970309e-11,0.14686198936129038,3.430468796689248,3.430468796689248,3.4111485627993776,3,3,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline,0.8090736925289551,False
no_intercept_csad,market_return_sq,-0.8858145089818203,-0.6141185971627477,0.14320278601569914,0.09927980764149255,-6.185735163593184,6.181370951173482e-10,-1.1664868120583867,-0.6051422059052539,,,261,0.6927182884674866,-1011.8064399779823,-1001.1128787560142,0.3094377952936092,0.034432331065161394,0.011954330211574986,1.3577172686398478,5.626112825173676,2.859748871278675e-89,1.5061796198061113,4,0.03444543699869285,0.1928146590007737,3.212400411894703,3.212400411894703,3.7242138620171676,3,3,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline,3.708822570704089e-09,True
scsad,market_return_cu,-0.9382589070280872,-0.16738965948654297,0.40543842452254825,0.07233206028233122,-2.3141834870066846,0.020657659372631546,-1.7329036170409429,-0.1436141970152316,0.0013052968983058208,0.641870359975756,261,0.6796226836759405,-999.4751771315632,-985.2170955022724,0.32193204083630445,0.035120593604867426,-1.0315290554467451e-17,1.3655374117877772,4.9906342562246895,3.3180284257660027e-74,2.0213606076950383,4,0.5161570031795717,0.22232760457637793,4.358538258675198,4.358538258675198,4.0143447583025305,4,4,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline,0.061972978117894637,False
intercept_restored,market_return_sq,0.09837885868293718,0.06820421891066306,0.16319141784601798,0.11313755146299274,0.6028433356450411,0.5466129147330587,-0.22147044288128515,0.4182281602471595,0.036255193465143616,6.94532589284541e-22,261,0.27011403850141014,-1128.5660876060601,-1114.3080059767694,0.1963186845516583,0.02742587953036359,-5.3596973602593766e-17,2.8105236947684316,13.804357908957623,0.0,1.3226177531557466,4,2.501921120672719e-10,0.03365970158469317,3.8954392046501995,3.8954392046501995,3.724213862017165,4,4,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,baseline,,False
standard_csad,market_return_sq,-0.04324771872755895,-0.027766269590825003,0.17116826721191467,0.10989491220890239,-0.2526620116684138,0.8005294058470453,-0.3787313577590399,0.292235920303922,0.03749078399813093,1.788656851709053e-18,261,0.25943415759582744,-1084.986335635388,-1074.29277441342,0.23377856067959632,0.02992830261847428,-4.253728063697918e-17,3.098104193420024,17.207392346365403,0.0,1.263324379399649,4,1.008796591238776e-11,0.13066509971858245,3.4308037531613618,3.430803753161363,3.4113464074361257,3,3,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out,0.8005294058470453,False
no_intercept_csad,market_return_sq,-0.9197038360477003,-0.590476108492249,0.1489439735307892,0.09562628144705437,-6.174830805474532,6.623436204934983e-10,-1.2116286598823343,-0.6277790122130664,,,261,0.6965004770978667,-978.1248647024086,-967.4313034804404,0.352061286051981,0.03672728980323916,0.012554473452828428,1.433808798761348,6.139418105751863,6.368558477651818e-105,1.498008212591671,4,0.0282804063402681,0.15755958938951986,3.208257118289739,3.208257118289739,3.7237254090173733,3,3,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out,3.97406172296099e-09,True
scsad,market_return_cu,-0.8332653580521958,-0.13920259623929476,0.4427011542212479,0.07395621266409341,-1.8822299199060963,0.059804804927147376,-1.7009436762401537,0.03441296013576223,0.00022821787473473152,0.9376556230237179,261,0.6844877382636894,-966.3660386406195,-952.1079570113287,0.36547409702764494,0.037420367404097515,6.540106897935548e-18,1.352803210830898,5.4068456140045615,1.1339730667696404e-83,2.0093265912298537,4,0.016497465194797747,0.12495285798112532,4.368934299548925,4.368934299548925,4.019945751249843,4,4,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out,0.17941441478144213,False
intercept_restored,market_return_sq,0.11390964459620243,0.07313324249026212,0.17694470693738018,0.11360355135592451,0.6437584179136506,0.5197321018098747,-0.2328956082560574,0.4607148974484623,0.03821377340069938,1.9274602615944307e-20,261,0.28139663289600503,-1090.843736873252,-1076.5856552439614,0.22684554328850448,0.02948118065138562,-4.8705186329341157e-17,2.9050325274382995,15.07988402926603,0.0,1.297019240049566,4,8.539301561106404e-11,0.022389047409929166,3.8943540314908365,3.8943540314908365,3.7237254090173773,4,4,HAC,okx_listing14_lagged,okx,five_year,listing_aware_survivor_14,lagged_liquidity,weekly,leave_one_out,,False
standard_csad,market_return_sq,0.19637586800061652,0.11522259666594144,0.3738529820069818,0.21935644026288756,0.5252756496588521,0.5993915823881213,-0.5363625122459688,0.9291142482472017,0.020719316109336763,6.2211180154224614e-139,1826,0.2362946259564842,-11245.096985618242,-11228.567336434777,0.2254622745088771,0.01111185473817385,5.7152773447297215e-18,7.305132467545651,151.29315506264356,0.0,1.0076347710029938,7,5.496493109084492e-242,8.511139085429545e-24,2.9957136186313655,2.9957136186313678,3.143510278400186,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline,0.5993915823881213,False
no_intercept_csad,market_return_sq,-1.2549923431773673,-0.7363607252206599,0.3077968001679105,0.18059829306879593,-4.077340448285164,4.555376851143034e-05,-1.8582629860631439,-0.6517217002915907,,,1826,0.6679496311293733,-9763.20398912068,-9746.674339937215,0.5076053748791641,0.01667296042887555,0.0075298419129717145,2.3461104876728447,35.26522105567693,0.0,1.1847173977349197,7,1.070974083679598e-50,2.327500476222749e-27,2.5684540543859944,2.5684540543859944,3.3838314119947714,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline,0.000136661305534291,True
scsad,market_return_cu,-2.459780956026999,-0.22551069101103308,0.3155256730756493,0.02892713369158631,-7.795818742892756,6.399218842796319e-15,-3.0781999114530314,-1.841362000600967,0.00220333026967312,0.0001010763815965675,1826,0.6448725170776515,-9639.860424195107,-9617.820891950487,0.5424834274618151,0.01723625263688888,6.849212690253225e-17,-1.1165593250342845,14.360956573908943,0.0,1.9597708724816745,7,0.38569875463710934,1.5448775765492788e-25,3.2478349142751988,3.2478349142751988,3.451037621882054,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline,3.8395313056777914e-14,True
intercept_restored,market_return_sq,0.25449993337003113,0.14932661264729333,0.37650269829124783,0.2209111485567814,0.6759577939947721,0.4990674422576922,-0.4834317953629647,0.9924316621030269,0.020655856219976915,4.089554595302178e-139,1826,0.24260993655785257,-11258.259510118005,-11236.219977873385,0.22359785880511462,0.011065815720015896,-1.8483450136147185e-17,7.566782989647993,159.71942223569926,0.0,1.0227433332288616,7,5.163704657327839e-232,4.537618302724428e-24,3.1798825343778585,3.1798825343778585,3.3838314119947697,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,baseline,,False
standard_csad,market_return_sq,0.20032710301839313,0.11518493909609527,0.38147555100553787,0.21934245265448615,0.5251374629130163,0.5994876347697337,-0.5473512379350336,0.9480054439718197,0.02114302801950743,6.1261177646127525e-139,1826,0.23629619342347885,-11171.155377408753,-11154.625728225288,0.23477946088937765,0.011339128160101354,-1.2464168677336094e-17,7.304222974111562,151.26149868174716,0.0,1.0076176065027336,7,4.99739050666594e-242,8.516060909339554e-24,2.9957136186313655,2.9957136186313678,3.143510278400186,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out,0.5994876347697337,False
no_intercept_csad,market_return_sq,-1.2807215428297571,-0.7363947797735494,0.3140820557763953,0.18059225097693762,-4.077665435753332,4.5490160750117725e-05,-1.8963110603417923,-0.6651320253177219,,,1826,0.6679559164078344,-9689.268696923957,-9672.739047740492,0.5285802438544764,0.01701394705013494,0.00768382780341699,2.3457937103045854,35.25782280138119,0.0,1.184734420780951,7,1.0664338545508444e-50,2.3209153557197353e-27,2.5684540543859944,2.5684540543859944,3.3838314119947714,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out,0.00013647048225035318,True
scsad,market_return_cu,-2.510179974944111,-0.2255168959797958,0.3219891787259571,0.028927806312763805,-7.795851975138919,6.3975347517698524e-15,-3.1412671686586178,-1.8790927812296045,0.0022483551022989116,0.00010113756947420162,1826,0.6448775606461488,-9565.916429670428,-9543.876897425807,0.5649021920165858,0.017588801326443127,7.314338984797718e-17,-1.1162240225329763,14.357613275987163,0.0,1.959760811910938,7,0.3853412218089003,1.5417704261084262e-25,3.2478349142751988,3.2478349142751988,3.451037621882054,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out,3.838520851061912e-14,True
intercept_restored,market_return_sq,0.25963997572974656,0.14928890969184844,0.38418069685200357,0.2208978690453606,0.6758277494347059,0.4991500142287094,-0.4933403536556809,1.012620305115174,0.021078270189580084,4.0238493733241136e-139,1826,0.2426114872160372,-11184.31789263384,-11162.27836038922,0.2328379997375452,0.011292147523574289,-1.2160164563254726e-17,7.56584503284512,159.6862244317456,0.0,1.0227265771853016,7,4.6904768953526165e-232,4.5399752114647294e-24,3.1798825343778585,3.1798825343778585,3.3838314119947697,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out,,False
standard_csad,market_return_sq,0.41038928046441797,0.4430333104263759,0.5091672081024158,0.5496684355665743,0.8060010030769121,0.42024227072786713,-0.5875601095251277,1.4083386704539638,0.06336858113421878,2.5999164915820394e-37,262,0.28922028368525976,-1038.2367380756912,-1027.5317045644078,0.285027683735369,0.0329832066763388,-5.3074593066527045e-17,2.9191465214091026,31.745906646688397,0.0,1.561601773410578,4,0.0021739440758376297,4.64141182945694e-34,3.915499428162874,3.915499428162874,3.6862454559081206,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline,0.5993915823881213,False
no_intercept_csad,market_return_sq,-0.4715079749417496,-0.5090136340658922,0.3879902738373246,0.4188525958496366,-1.2152572029149424,0.22426800924928125,-1.231954938014739,0.2889389881312398,,,262,0.670859716402679,-840.7346680036526,-830.0296344923693,0.6057158649501324,0.04808214444378997,0.01979890207652794,1.357854884759653,9.524910973259756,5.631022126313738e-224,1.6134328089540584,4,0.3064638883561594,5.039924019686044e-19,3.4553836453380726,3.4553836453380726,4.147264902039123,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline,0.4485360184985625,False
scsad,market_return_cu,-0.38839198207464704,-0.12451506425871035,0.5833501822846893,0.18701695396623358,-0.6657955956292171,0.5055417604564749,-1.5317373297275134,0.7549533655782192,0.003927938529379719,0.42761117268319904,262,0.6553330532776163,-827.5006885567097,-813.2273105416654,0.6322524689378115,0.04912410164428515,-2.1187462302006803e-19,-0.8154095180857482,4.997212205130706,2.116185171388831e-63,1.8442208906543602,4,0.8394793261877872,2.260868163436067e-18,7.148454014943101,7.148454014943101,5.552671013211405,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline,0.5993915823881213,False
intercept_restored,market_return_sq,0.4945878321437653,0.5339293568372222,0.5203124302186783,0.5617001939107915,0.9505593243964949,0.34182812526829276,-0.5252057917933544,1.514381456080885,0.06322308349110406,1.404822856258784e-37,262,0.307348892750562,-1043.005806699031,-1028.7324286839867,0.27775798352780284,0.032559867556502094,-1.2712477381204083e-18,2.9680413601274305,34.419831633210244,0.0,1.5928704108822396,4,0.005228115759782171,6.213082730976269e-34,4.371248196497018,4.371248196497018,4.147264902039123,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline,,False
standard_csad,market_return_sq,0.4187463233292381,0.4429994659290435,0.5195600858861483,0.5496522064616319,0.8059632267845116,0.4202640527897843,-0.5995727328121498,1.437065379470626,0.06466357594096767,2.6243636716048263e-37,262,0.2892110994282283,-1027.6299377053176,-1016.9249041940343,0.29680349366846953,0.03365765532673652,-3.803149483210221e-17,2.9188515855178245,31.740059326794707,0.0,1.5614528714429057,4,0.0021670060519105314,4.6394035119179174e-34,3.915499428162874,3.915499428162874,3.6862454559081206,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out,0.5994876347697337,False
no_intercept_csad,market_return_sq,-0.48116729172367095,-0.5090357607474837,0.39590372532893575,0.41883385980714916,-1.2153643952804287,0.2242271414067749,-1.257124334713623,0.2947897512662811,,,262,0.6708622370316739,-830.1316935259199,-819.4266600146366,0.6307315742392335,0.04906498161377861,0.020203507543797964,1.3578123162838929,9.52357381680846,6.451156936107102e-224,1.6133763588557086,4,0.30659589442039636,5.051458339162869e-19,3.4553836453380726,3.4553836453380726,4.147264902039123,3,3,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out,0.4484542828135498,False
scsad,market_return_cu,-0.39636475051268905,-0.1245251582896169,0.5952865886568992,0.18702005308066194,-0.6658385356992123,0.5055143106837761,-1.5631050247599214,0.7703755237345433,0.004008490978435232,0.4275996963566112,262,0.6553354740032427,-816.8974403098025,-802.6240622947581,0.6583648123165904,0.05012826343592495,-1.2182790823653913e-17,-0.8151848199482021,4.996660051050378,2.1954246482522156e-63,1.844136121095179,4,0.8392889331652393,2.271635717711516e-18,7.148454014943101,7.148454014943101,5.552671013211405,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out,0.5994876347697337,False
intercept_restored,market_return_sq,0.5046714103942347,0.5339012017987856,0.530934276626376,0.5616851728247402,0.9505346190887901,0.3418406719595001,-0.5359406499512887,1.545283470739758,0.06451509479250331,1.4183621134634665e-37,262,0.3073419780136729,-1032.3997761758849,-1018.1263981608405,0.289232598704986,0.03322561085113778,3.3899939683210885e-18,2.9677391762270364,34.41381610384839,0.0,1.5927174300023321,4,0.00521278593936795,6.2078523030755566e-34,4.371248196497018,4.371248196497018,4.147264902039123,4,4,HAC,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out,,False
standard_csad,market_return_sq,0.38080921963257075,0.7261890748152421,0.02638485631001046,0.05031494355989275,14.432870702733032,3.214195424113352e-47,0.32909585152768583,0.43252258773745567,0.020903574941323125,4.982971940410046e-59,1826,0.9280378595474604,-10531.139521348476,-10514.60987216501,0.3333350610057369,0.013511081432321794,-8.268911903013214e-18,7.086972710752531,129.74034122913818,0.0,1.4324868426051234,7,8.424029799110967e-124,5.803069642065753e-20,4.078322206127866,4.078322206127869,3.774000435568192,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline,1.928517254468011e-46,False
no_intercept_csad,market_return_sq,0.21230857793253824,0.404864593175892,0.01979382494978202,0.037746090919768376,10.726000582059118,7.685076379674587e-27,0.17351339391467513,0.25110376195040135,,,1826,0.8794356130454473,-9060.98771968965,-9044.458070506185,0.7456599326508822,0.020207845697617265,0.010761810077453178,0.47894181574164063,22.627169427531506,0.0,1.264467400132514,7,1.1906865794589498e-28,3.987404558833116e-44,3.731063962941141,3.731063962941141,4.4891553877033425,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline,2.305522913902376e-26,False
scsad,market_return_cu,0.2155484389454632,0.7150379456492054,0.06789855078984072,0.22523958190952054,3.174566120161058,0.0015006069774137112,0.08246972479491174,0.34862715309601466,6.033557680177818e-05,0.8912311986967795,1826,0.8827659310944621,-9111.84876667103,-9089.80923442641,0.7243832094526941,0.01991745299938864,3.1920431978543657e-18,-0.8320686053500616,14.270105197452473,0.0,2.1178857573502126,7,0.01863590795843161,4.0722460951136365e-31,164.32392347672402,176.64300031052224,30.257939273405448,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline,0.0022509104661205667,False
intercept_restored,market_return_sq,0.3761019955726744,0.7172125729114741,0.03243894152854788,0.06185985979890676,11.594151283934032,4.412176742074245e-31,0.31252283848011986,0.4396811526652289,0.021007950123420698,3.0211523937753393e-78,1826,0.928146606582682,-10531.901005018804,-10509.861472774184,0.33283133502716267,0.013500868801445553,6.6880905097901e-19,6.974303654419901,126.52011157156915,0.0,1.423184060458761,7,1.0059907281104918e-127,7.016351158618516e-23,4.819285729999966,4.819285729999966,4.489155387703346,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline,,False
standard_csad,market_return_sq,0.3978557029311426,0.7285302578156088,0.027911121173671283,0.051109224160340076,14.254379122055552,4.210301448531537e-46,0.34315091066261355,0.4525604951996716,0.02116703974160982,1.3063638446240258e-54,1826,0.9293382136435065,-10436.209235155326,-10419.67958597186,0.35112289200383373,0.013866893683096794,2.0307474820635395e-17,7.1968544771974345,132.86851723269396,0.0,1.4319936146960155,7,4.0994414730645084e-125,3.7864042596917896e-20,4.063878090819227,4.063878090819227,3.766299966295075,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out,2.526180869118922e-45,False
no_intercept_csad,market_return_sq,0.22645248111166916,0.41466663222827166,0.02014413464313693,0.03688676949184466,11.24160879200741,2.5469790744349727e-29,0.18697070271139515,0.26593425951194316,,,1826,0.8824107529703666,-8993.518466580043,-8976.988817396577,0.7737268076044581,0.02058464755607727,0.0108917647449513,0.5752800239386071,23.73799036350818,0.0,1.266458776684156,7,1.6960266412547994e-29,3.8816971937541806e-42,3.7167211354537013,3.7167211354537013,4.479189062286503,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out,7.640937223304917e-29,False
scsad,market_return_cu,0.2120586892062415,0.6763872743665333,0.07194639822506671,0.2294818871987527,2.9474538606208993,0.003204025623702178,0.07104633986773426,0.35307103854474875,0.00011013191958657165,0.8067372980537791,1826,0.8855252803494948,-9042.242026257836,-9020.202494013216,0.7525296059497517,0.02030071848082627,-2.7056366153241766e-18,-0.8575732422272376,15.101078882111096,0.0,2.117659776769061,7,0.01464215460404014,2.598677642913114e-31,162.83017062415803,175.03883594155116,30.113024095019313,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out,0.004806038435553267,False
intercept_restored,market_return_sq,0.39288426489847694,0.71942684920548,0.034316665670570054,0.06283868524232103,11.448789013188254,2.3845337773417358e-30,0.3256248361146576,0.4601436936822963,0.021276897198955657,1.5866323018346387e-72,1826,0.9294506547854956,-10437.117186764815,-10415.077654520195,0.35056416484745767,0.013855856386899366,-9.849733296236329e-18,7.080029951682088,129.5263458872504,0.0,1.4224338917236892,7,3.864848092351485e-129,4.599447779257469e-23,4.800904119343849,4.800904119343849,4.479189062286501,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out,,False
standard_csad,market_return_sq,0.8437012742361321,0.8117562952955034,0.19487613612589713,0.1874975600176542,4.329423248062914,1.4950036238929662e-05,0.46175106598304877,1.2256514824892153,0.06833652688228424,5.2183753233244765e-86,262,0.6798407002764465,-1117.805751065938,-1107.1007175546547,0.21037418713157371,0.028336459071590617,-8.453797458500714e-17,-0.22441007036240687,9.422821358161011,9.196078401721572e-203,1.6365808538064326,4,0.0019985896424188137,2.785716499361461e-18,3.4709116657315797,3.4709116657315797,3.434951666151815,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline,2.9900072477859324e-05,False
no_intercept_csad,market_return_sq,-0.009233966529886457,-0.008884341757062972,0.31162595931616377,0.2998268960556265,-0.02963157032921647,0.9763608868808437,-0.6200096234373116,0.6015416903775386,,,262,0.72070962293614,-824.6456469685843,-813.940613457301,0.6440777725418252,0.04958136856661243,0.02445707349051281,-1.0636762290485116,5.622360299337139,7.46938127060909e-83,1.5230332447088188,4,0.12805422006996178,3.524649923372257e-27,3.087153107969686,3.087153107969686,3.9536304680541994,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline,0.9763608868808437,False
scsad,market_return_cu,0.9337781653522171,0.36952037408784116,0.5701429528821436,0.225620436469607,1.6377965572175406,0.10146414001113067,-0.1836814883361012,2.0512378190405354,-0.004434909872348829,0.35397685050068806,262,0.7276981275619001,-830.4377026384332,-816.1643246233888,0.6252045105757135,0.04884953180863222,-2.7543700992608845e-18,0.33404545656882106,0.7963058431714218,0.0038963340682613215,2.0746072080940863,4,0.6702486764005096,7.788156147802513e-13,12.603377596088455,12.603377596088455,7.638700207901905,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline,0.12175696801335681,False
intercept_restored,market_return_sq,0.9042606125351917,0.8700226812834819,0.18450597088020543,0.177520039325788,4.900982923323944,9.535834588578921e-07,0.5426355546773931,1.2658856703929904,0.06827412495627361,1.6586458833510525e-87,262,0.6855935623926517,-1120.5563736760928,-1106.2829956610485,0.2065940261541425,0.0280807196735095,5.190928263991667e-18,-0.18967653704956597,8.463948790121652,1.3334295600458487e-163,1.6686726113383261,4,0.0047443647053429,2.1286617968660334e-17,4.061047787113143,4.061047787113143,3.9536304680542003,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline,,False
standard_csad,market_return_sq,0.8749625557149997,0.819097149571442,0.20031838152621248,0.18752827105932848,4.367859549626539,1.2547013373849329e-05,0.4823457424822695,1.26757936894773,0.06949565874090842,4.768045549058327e-84,262,0.6848386470695738,-1106.0684003458512,-1095.3633668345678,0.22001304436245725,0.028978344399422064,-1.3877787807814457e-17,-0.2814784889026224,9.902279662885348,4.0320483669909957e-224,1.6398914548692645,4,0.001975342881344535,2.165473402849148e-18,3.470521174268812,3.470521174268812,3.434722649698448,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out,2.5094026747698658e-05,False
no_intercept_csad,market_return_sq,0.01134215717297926,0.010617972791746214,0.3183481733584355,0.29802198924511025,0.03562815219991498,0.9715788603579908,-0.6126087971536679,0.6352931114996264,,,262,0.7220088170845224,-815.0502244753002,-804.3451909640169,0.6681035881558014,0.05049766029482109,0.024856026911100473,-1.0917457508111124,5.9175798786730365,3.6748281336881355e-91,1.525812969147979,4,0.1258102837133519,3.2798958808694136e-27,3.085000089216038,3.085000089216038,3.9532092380878634,3,3,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out,0.9715788603579908,False
scsad,market_return_cu,0.9783826789449408,0.38110673047130506,0.581236251540813,0.22640736822425095,1.68327883257681,0.09232112613561284,-0.16081944058411635,2.117584798473998,-0.004517345077531407,0.35445349452577124,262,0.7299395817982135,-821.7841098152348,-807.5107318001905,0.6461991857785481,0.049662955067383906,-1.4831223611404763e-18,0.3461848398214896,0.8638244737603888,0.0018394889573888032,2.0752110131061623,4,0.6628132483970963,5.036267914336605e-13,12.635484800852046,12.635484800852046,7.650479906114486,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out,0.11078535136273542,False
intercept_restored,market_return_sq,0.9373702009170012,0.8775201346038162,0.18953572282406303,0.17743407337047426,4.945612293821346,7.59048986853819e-07,0.5658870103980713,1.308853391435931,0.06942826439788118,1.4093432211434328e-85,262,0.6906339602451614,-1108.9310073478912,-1094.6576293328467,0.21596735639044123,0.028710675488159747,1.2712477381204083e-18,-0.24406631679411253,8.905454746119986,2.854012241980979e-181,1.6717916350426587,4,0.004665466873675558,1.612766220576019e-17,4.059487650570909,4.059487650570909,3.9532092380878616,4,4,HAC,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out,,False
